Reviews,Sentiment,NormalizedReviews
is ke elawa 1982 mein aap quaid e azam artists award 1983 mein pakistan federation of business and professional woman club ki taraf se gold meddle ki mutahiq qarar de gaein.,1,is ke elawa 1982 main aap quaid e azam artists award 1983 main pakistan federation of business and professional woman club ki taraf se gold meddle ki mutahiq qarar dain gaein.
bilquis edhi ke naam se kon waqif nahi.,1,bilquis edhi ke naam se kon waqif nahi.
"bilquis edhi bemisal samaji karkun, abdul satar edhi ki nifs behtar hain.",1,"bilquis edhi bemisal samaji karkun, abdul satar edhi ki nifs behtar hy."
aur guzishta 46 saalon se ye farz is khubi ke sath nibhati chali arahi hain ke aaj na sirf pakistani unhen ehtaram ki nazar se dekhta hai balke un ki belos khidmaat ka sherah beron e mulk bhi hai.,1,aur guzishta 46 saalon se yeh farz is khubi ke sath nibhati chalta arahi hy ke aaj ny sirf pakistani unhen ehtaram ki nazar se dekhta hy balke un ki belos khidmaat ka sherah beron e mulk bhi hy.
pakistani quom unhen madar e pakistanã»ke laqab se pukarti hai.,1,pakistani quom unhen madar e pakistanã»ke laqab se pukarti hy.
yaqenan kuch afrad ese hote hain ke allah buzurg o bartar jinhen kuch khas kaamon ke leye muntakhib karta hai. ,1,yaqenan kuch afrad ese hote hy ke allah buzurg o bartar jinhen kuch khas kaamon ke leye muntakhib krta hy. 
aur aaj wo samaji karkun aur bilquis edhi foundation ki sarbarah ki hesiyat se pehchani jati hain.,1,aur aaj wo samaji karkun aur bilquis edhi foundation ki sarbarah ki hesiyat se pehchani jati hy.
bilquis edhi ki karkardagi ka dairah is qadar wasi hai ke mukhtasir alfaz mein jis ka ahata mumkin nahi.,1,bilquis edhi ki karkardagi ka dairah is qadir wasi hy ke mukhtasir alfaz main jis ka ahata mumkin nahi.
bilquis edhi ne shohar ka sath dete howae foundation ke kaamon mein bharpor tarike se un ka sath diya.,1,bilquis edhi ny shohar ka sath dete howae foundation ke kaamon main bharpor tarike se un ka sath diya.
edhi center mein 1952 se qaim shudah jhula project ka charge bhi unhon ne bakhubi sanbhala.,1,edhi center main 1952 se qaim shudah jhula project ka charge bhi unhon ny bakhubi sanbhala.
is project ke tehat ab tak mulk bhar se hazaron ki tadad mein unchahe bache panah hasil kar chuke hain. bilquis edhi ne logon ke leye ye aam pegham jari kiya ke ç ¥nchahe bachon ko jan se na marein balke unhen humare jhulon mein dal den.,1,is project ke tehat ab tak mulk bhar se hazaron ki tadad main unchahe bache panah hasil kr chuke hy. bilquis edhi ny logon ke leye yeh aam pegham jari kya ke ç ¥nchahe bachon ko jaan se ny marein balke unhen humare jhulon main dal dain.
"bilquis edhi , pakistan bhar mein khososi tor se uraton aur bachon ke mamlat sanbhalti hain.",1,"bilquis edhi , pakistan bhar main khususi tor se uraton aur bachon ke mamlat sanbhalti hy."
wo ab tak hazaron gharib aur nadir larkiyon ki shadi ache gharanon mein karwa chuki hain.,1,wo ab tak hazaron gharib aur nadir larkiyon ki shadi ache gharanon main karwa chuki hy.
un ki dardmandi ka andaza is baat se lagaya ja sakta hai ke dehshat gardi ke waqeyat aur mukhtalif hadsat mein halak hone walon ke bkhire aza ko mutadid martaba unhon ne apne hathon se yakja kiya.,1,un ki dardmandi ka andaza is baat se lagaya ja sakta hy ke dehshat gardi ke waqeyat aur mukhtalif hadsat main halaak hone walon ke bkhire aza ko mutadid martaba unhon ny apne hathon se yakja kya.
hazaron lawaris bachon ko pal pos kar bara kia aur taqreban 1 lakh larkiyon ko un ke ghar pohchane ka neek kaam sar anjam deya.,1,hazaron lawaris bachon ko pal pos kr bara kia aur taqreban 1 lakh larkiyon ko un ke ghair pohchane ka neek kaam saraha anjam deya.
bilquis edhi ko in khidmaat ke eteraf mein filal e imtiazã»aur amon magsaysayã»award ke elawa 350 mutafariq inamaat aur ezazat mil chuke hain jin ki tafseel khud unhen bhi yad nahi.,1,bilquis edhi ko in khidmaat ke eteraf main filal e imtiazã»aur amon magsaysayã»award ke elawa 350 mutafariq inamaat aur ezazat mil chuke hy jin ki tafseel khud unhen bhi yad nahi.
tahum un ka kehna hai ke b main ne ezazat wasol karne chord eye hain.,1,tahum un ka kehna hy ke bhi main ny ezazat wasol karne chord eye hy.
aur main sirf kaam par tawajah dena chahati hun kyun ke waqat kam hai aue kaam bohat ziyadah hain na jane kab humara bolawa aajaye.,1,aur main sirf kaam par tawajah dena chahati hun kyun ke waqat kaam hy aue kaam bohat ziyadah hy ny jane kub humara bolawa aajaye.
helen keller ki kahani aik behri aur nabena bachi ki kahani hai jis ne apne andhe pan aur behre pan ke bawajod na sirf aala taleem hasil ki balke mayos logo ke dilon mein apne josh aur walwale se himat paida ki.,1,helen keller ki kahani aik behri aur nabena bachi ki kahani hy jis ny apne andhe pan aur behre pan ke bawajod ny sirf alaw taleem hasil ki balke mayus logo ke dilon main apne josh aur walwale se himat paida ki.
miss salon helen keller ki zindagi mein inqelab ban kar warid hoein,1,miss salon helen keller ki zindagi main inqelab ban kr warid hoein
helen keller ke hath par pani ke nal se pani gira kar us ko pani ki hije yaad karati.,1,helen keller ke hath par pani ke nal se pani gira kr us ko pani ki hije yaad karati.
yahan tak ke helen keller ke tajasus ki tasqeen ke liye miss salon ne helen ki hatheli par ande se choza nikalne ka aamal tak mukamal karaya.,1,yahan tak ke helen keller ke tajasus ki tasqeen ke liye miss salon ny helen ki hatheli par ande se choza nikalne ka aamal tak mukammal karaya.
is tarah helen keller ki zindagi mein taleem ka aghaz howa aur baad mein wo mukhtalif marahil te kar ke aik shandar musanifa bani.,1,is tarah helen keller ki zindagi main taleem ka aghaz hova aur baad main wo mukhtalif marahil te kr ke aik shandar musanifa bani.
is dor mein helen keller bohat mehanti aur hoshiyar shagird sabit hoi aur bari asani aur josh se us ne ubhri hoi tehriron ko parhna shru kar diya.,1,is dor main helen keller bohat mehanti aur hoshiyar shagird sabit hoi aur bari asani aur josh se us ny ubhri hoi tehriron ko parhna shru kr diya.
us ke khatot se us ki ghair mamoli sojh bojh aur us ke dilchaps khayalat ka andaza hota tha.,1,us ke khatot se us ki ghair mamuli sojh bojh aur us ke dilchaps khayalat ka andaza hota tha.
helen ko ye jan kar bari khushi hoi ke aur bhi bache ese the jo us ki zaban mein batein karte the aur wo jab garam joshi se us ka hath dabate to use mehsos hota ke us ke un ke darmiyan aik ghair mari rishta hai.,1,helen ko yeh jaan kr bari khushi hoi ke aur bhi bache ese thi jo us ki zaban main batein karte thi aur wo jb garam joshi se us ka hath dabate to use mehsos hota ke us ke un ke darmiyan aik ghair mari rishta hy.
1890 mein jab helen keller ki umar 10 saal thi to us ki ustani us ko mukhtalif mashkein karati thi jin ki madad se helen keller mukhtalif english horf e tahaji ki awazein likalne ke qabil ho gai taham wo bhar por awaz na likal sakti thi aur us ke bole howe alfaz sirf us ki ustani hi samajh sakti thi.,1,1890 main jb helen keller ki umar 10 saal thi to us ki ustani us ko mukhtalif mashkein karati thi jin ki madad se helen keller mukhtalif english horf e tahaji ki awazein likalne ke qabil ho gai taham wo bhar por awaz ny likal sakti thi aur us ke bole howe alfaz sirf us ki ustani hy samajh sakti thi.
"1900 mein helen keller ne unani, latini, german, algebra aur geometry ke imtehanat pass kiye aur red cliff college mein dakhil ho gai.",1,"1900 main helen keller ny unani, latini, german, algebra aur geometry ke imtehanat pass kiye aur red cliff college main dakhil ho gai."
college mein us ne agarcha nihayat masrofiyat ke aalam mein char saal guzare lekin is arse mein us ne do kitabein zeri zindagi ki kahaniã»aur jijaiyatã»takhliq kein.,1,college main us ny agarcha nihayat masrofiyat ke aalam main char saal guzare lekin is arse main us ny do kitabein zeri zindagi ki kahaniã»aur jijaiyatã»takhliq kein.
in kitabon mein us ne is yaqeen ka izhar kiya ke musarrat aur shadmani ki badotal is qabil ho saki hai ke wo masher ki khidmat kar sake.,1,in kitabon main us ny is yaqeen ka izhar kya ke musarrat aur shadmani ki badotal is qabil ho saki hy ke wo masher ki khidmat kr sake.
"college ki rasmi taleem diploma hasil karne par khatam ho gai tahum us ki ghair rasmi taleem kabhi khtam na hoi aur ingrezi, francici aur german kutub ko parhti rahi aur naye josh o kharosh se likhti rahi.",1,"college ki rasmi taleem diploma hasil karne par khatam ho gai tahum us ki ghair rasmi taleem kabhi khtam ny hoi aur ingrezi, francici aur german kutub ko parhti rahi aur naye josh o kharosh se likhti rahi."
dosron ki madad kar ke wo khushi mehsos karti.,1,dosron ki madad kr ke wo khushi mehsos karti.
rafah e aam ke kaamon aur qalmi imdad se kabhi gurez na karti.,1,rafah e aam ke kaamon aur qalmi imdad se kabhi gurez ny karti.
helen keller ki ziyadah tar koshishein apne hi jese degar nabena afrad ke leye waqf thi. ,1,helen keller ki ziyadah tar koshishein apne hy jese degar nabena afrad ke leye waqf thi. 
helen keller zati tor par dosron ko himat delati aur un ke dilon mein zindah rehne ki lagan barhati.,1,helen keller zati tor par dosron ko himat delati aur un ke dilon main zindah rehne ki lagan barhati.
wo nabena afrad ke mesa chastise commission ki rukun bhi banni.,1,wo nabena afrad ke mesa chastise commission ki rukun bhi banni.
isi tarah nabena aur behre afrad ki degar kai anjomanon ki rukniyat bhi us ne qabol ki.,1,isi tarah nabena aur behre afrad ki degar kai anjomanon ki rukniyat bhi us ny qabol ki.
rafta rafta us ki shurat barhne lagi aur aik waqat aaya ke us ke pas america aur europe ke dor daraz shehron se bhi khutot aane ka bhi silsila shuru ho gaya. ,1,rafta rafta us ki shurat barhne lagi aur aik waqat aaya ke us ke pas america aur europe ke dor daraz shehron se bhi khutot aane ka bhi silsila shuru ho gya. 
helen keller ke doston ka halka bohat wasi tha.,1,helen keller ke doston ka halka bohat wasi tha.
us dor ke mushahir ke sath us ke gehre taluqat the.,1,us dor ke mushahir ke sath us ke gehre taluqat thi.
wo nihayat bahimat aur deleer khaton thi.,1,wo nihayat bahimat aur deleer khaton thi.
helen keller ne tamam umar mayosi ko qareeb na phataken deya aur apne azam o himat se mazoron aur sehatmandon ki duniya mein aik esi roshan missal qaim kar di jis ko duniya yad rakhe gi.,1,helen keller ny tamam umar mayoos ko qareeb ny phataken deya aur apne azam o himat se mazoron aur sehatmandon ki duniya main aik esi roshan missal qaim kr di jis ko duniya yad rakhe gi.
justice retire majida rizvi bhi un basaor khawateen mein shamil hain jo mehaz apne leye nahi jetein.,1,justice retire majida rizvi bhi un basaor khawateen main shamil hy jo mehaz apne leye nahi jetein.
"majida rizvi ne apne liye apni jid o jehad aur mehnat se aik buland aur qabil e fakhar muqam hasil kiya, majida rizvi pakistan ki pheli khatoon judge hone ka ezaz hasil hai aur apne shube ki wo behad laiq aur muhtaram shakhsiyat hain.",1,"majida rizvi ny apne liye apni jid o jehad aur mehnat se aik buland aur qabil e fakhar mukaam hasil kya, majida rizvi pakistan ki pheli khatoon judge hone ka ezaz hasil hy aur apne shube ki wo behad laiq aur muhtaram shakhsiyat hy."
jab main ne law ki taleem hasil ki to mery samne amli zindagi mein apni salahiyaton ke istemal ka jazba aur lagan karwatein lene laga.,1,jb main ny law ki taleem hasil ki to mery samne amli zindagi main apni salahiyaton ke istemal ka jazba aur lagan karwatein lene laga.
6 mahene bad jab mujhe qanon ke shube mein amli tor par ane ki ijazat mil gayi to january 1963 mein meri enrolment hoi aur is ke bad main ne phir kabhi palat kar nahi dekha.,1,6 mahene bad jb mujhe qanon ke shube main amli tor par ane ki ijazat mil gayi to january 1963 main meri enrolment hoi aur is ke bad main ny phr kabhi palat kr nahi dekha.
apne kaam mein is tarah magan hoi ke mujhe khud bhi ye ehsas bad meinhowa ke koi undekhi lagan hai jo mujhe yun din raat masrof rakhe howae hai.,1,apne kaam main is tarah magan hoi ke mujhe khud bhi yeh ehsas bad meinhowa ke koi undekhi lagan hy jo mujhe yun din raat masrof rakhe howae hy.
is tarha district court mein apni practice jari rakhte howae main ne senior judge ke sath family laws par kafi kaam kiya.,1,is tarha district court main apni practice jari rakhte howae main ny senior judge ke sath family laws par kafi kaam kya.
main in columnon mein urton ke masail aur un ka hal batati thi.,1,main in columnon main urton ke masail aur un ka hal batati thi.
is doran business and professional association walon ki ema par main ne aik booklet bhi likhi jis mein islam aur family laws ke tehat uraton ke hoqoq ki wazahat ki gayi thi.,1,is doran business and professional association walon ki ema par main ny aik booklet bhi likhi jis main islam aur family laws ke tehat uraton ke hoqoq ki wazahat ki gayi thi.
jo logon mein taqseem kiye gay eta ke wo apni zabanon mein baasani un masail o mamlat ko samajh sakein.,1,jo logon main taqseem kiye gye eta ke wo apni zabanon main baasani un masail o mamlat ko samajh sakein.
pheli dafa mera naam gaya tha.,1,pheli dafa mera naam gya tha.
jab mera naam chief justice ke pas tha to us waqat ki hukumat bartaraf kar di gayi thi amomi rawaiya bhi kuch hosla aafza na tha log chahate the ke aala adalati nizam mein khawateen age na ane payein jab ke lower judiciary mein kafi khawateen thein jo kaam kar rahein thein.,1,jb mera naam chief justice ke pas tha to us waqat ki hukumat bartaraf kr di gayi thi amomi rawaiya bhi kuch hosla aafza ny tha log chahate thi ke alaw adalati nizam main khawateen age ny ane payein jb ke lower judiciary main kafi khawateen thein jo kaam kr rahein thein.
1994 mein jab high court ki pheli khatoon judge banni to ye mery leye bare ezaz ki baat thi.,1,1994 main jb high court ki pheli khatoon judge banni to yeh mery leye bare ezaz ki baat thi.
aain aur mazhab mein khawateen ko jo hoqoq deye gaye hain un se majida rizvi pori tarah mumain hain.,1,aain aur mazhab main khawateen ko jo hoqoq dain gye hy un se majida rizvi pori tarah mutmain hy.
"unhon ne 50 baras tak bila takhsis rang o nasal aur mazhab o quom, bemar aur besahara afrad ki khidmat ki.",1,"unhon ny 50 bharas tak bila takhsis rang o nasal aur mazhab o quom, bimar aur besahara afrad ki khidmat ki."
mother teresa ki khidmat ka almi satah par eteraf kiya gaya aur 1979 mien mother teresa aman ke noble prize se nawaza gaya.,1,mother teresa ki khidmat ka almi satah par eteraf kya gya aur 1979 mien mother teresa aman ke noble prize se nawaza gya.
"1937 mein mazhabi half bardari ke baad unhon ne le sew kass ki senit teresa, jise ghair mulki mublighon ka sarparast senit qarar diya jata hai, ka naam ikhteyar kar leya. ",1,"1937 main mazhabi half bardari ke baad unhon ny lye sew kass ki senit teresa, jise ghair mulki mublighon ka sarparast senit qarar diya jata hy, ka naam ikhteyar kr leya. "
kolkata ke gharib aawam ki halat e zar ne mother teresa ke dil par ghehra asar muratab kiya aur unhon ne mehaz mazhabi khidmat anjam dene ke bajaye insani khidmat ko apni zindagi ka maqsad bana leya.,1,kolkata ke gharib aawam ki haalat e zar ny mother teresa ke dil par ghehra asar murattab kya aur unhon ny mehaz mazhabi khidmat anjam dene ke bajaye insani khidmat ko apni zindagi ka maqsad bana leya.
1948 mien unhon ne convent chor kar kolkata ke maflok ul haal afrad ke darmiyan aik ministry ka aghaz karne ki ijazat mangi aur ijazat miln par kaam ka aghaz kar diya.,1,1948 mien unhon ny convent chor kr kolkata ke maflok uljan haal afrad ke darmiyan aik ministry ka aghaz karne ki ijazat mangi aur ijazat miln par kaam ka aghaz kr diya.
1950 mein mother teresa aur un ke rofaqa ko roman catholic church ke tehat charity meshes qarar de diya gaya.,1,1950 main mother teresa aur un ke rofaqa ko roman catholic church ke tehat charity meshes qarar dain diya gya.
1952 mein mother teresa ne nirmal hriday (shafaf dil) naami idara qaim kiya jis ke bunyadi maqasid mein gharib marizon ka ilaj karna shamil tha.,1,1952 main mother teresa ny nirmal hriday (shafaf dil) naami idara qaim kya jis ke bunyadi maqasid main gharib marizon ka ilaj karna shamil tha.
