Reviews,Sentiment
"Bahut hi bakwas product hey, 2 din bad harab hogaiee,",-1
Achi hy,1
Speed achi h aur mera dslr ka card sahi chal raha h,1
masha allah ache cheez hai,1
Transfar Speed Buhat Slow Hai,-1
Add py price 950 h ur order krty wakt 1900 kyu likha ata h?,-1
Bht bht he achi quality hai thank u daraz,1
Pata ni ye kia karty hai bataty kuch hai behjty kuch aur hai ab is usb pe 3.0 likha hai lakin ye 2.0 hai aur speed b 10mbps hai.,-1
Main n y daraz.pk s lya tha 4 days k bad or y sandisk ka original sdcard hai speed bhi ala hai or 100% original or box packed tha ise main use kr rha hun kafi ala hai is ki write or read speed sd cards s ziada hai is ki sub s achi bat k y mobile ki performance ko tez kr deta hai main n samsung ki website s pocha tha original sdcard k bare main lekn pakistan main original card samsung k nhi ate kiunke samsung k hr card pr read or write speed lki honi chahhye jo nhi lkhi hoti or agr card ki packing k oper u3 likha hai to card pr bhi u3 hi likha hona chahye jo k nhi lkha hota or microsdhc k oper tm ka logo hona chahye jo k nhi hota,1
Yar discunt ky nam per dhokha hi koi dicunt nen tplink 840nd market price 1350 ruppes hi yahan 5000 hzar kh kr disunt dy kar 2800 duble ki pemint per single dy rhy hin .draz.pk ka mear khrab ho rha hi is ka koi hal nkalen,-1
Bht hi axhy speaker hain bass bi zbrdast h volume tu bht zyada hai ap zror lajiya ga ya,1
"Mujhe jo cheez chahiye thi mujhe wohi mili hai or mera dil khush hogaya kyunke Daraz ki services bhi bohot achi thi jo time mention kara tha us hi time mein deliver hua or Alhamdulillah bohot outclass product hai. Sabse achi baat mujhe yeh lagi ke ye market se sasta parha mujhe or mere ghar par bethe bethe agaya. Sound quality bohot zabardast hai or earpiece bohot comfortable hai stuffing ki wajah se. Khair mein ye sabko suggest karna chahunga kyun ke mere paisay wasool hogaye hain.
",1
Bhot chota hai or 2 din ma toot gaya,-1
"Boaht se headset dekhay gaming kay liay, lekin budget kay hisab se yeh wala bohat khoob laga mujhe. Fully adjustable hai aur foam covering headphones kay uper kaanoun pe zyada dabao bhee nai daltee aur sound bhee achee aatee hai. Aur microphone se itnee saaf quality sunai detee hai, vouce recording aur testing karke dekhee hai meine aur mein is kay result se khush hoon :)
",1
Dikhaty kuch hn or send kuch or krty hn,-1
Speed achi h aur mera dslr ka card sahi chal raha h,1
"Acha pad h, quality achi h aur stiching bhi achi h. Thanks",1
Ye 1feet say zyada faasly per kaam nhi krta. Eska normal range 10 feets mein kaam krna chahiye ta,-1
i got the deal 100 percent orignal and perfect cheez mili hai mujko fastest delivery ever t.y game sources and t.y daraz.pk,1
Agar kharab hoa tou change ho ga,0
Yr May Karachi May Hun or is ki shop lahore may hay to is ko anay may kitnay din lagay gen or charges kia hon gaen plz ap jaldi bata den,0
Game pad sy maza aa giya,1
"zabardast hai bilkul, gaming me bohat maza ata hai ab mobile pe . Propely games khelte raho tw battery 4 to 5 hours chal jati hia iski . Mere oppo and samsung s5 se easily connect hogya tha bs ab yeh problem ata hai k kabhi kabhi bohat slow kam krta hai",1
Agar ap ne playstaion me country us select ki he tu ye zarror kam kare ga jo country select kare wai parchase kare mene us ki tabi ye code kam aya,1
MechAnical ??? Button problem to ni krta ??,-1
Qeemat k lihaz sy behtreen hain yaar,1
Bht ala,1
"Waste of money. F7 accha mobile hai par paise zyada hain, in paison mein accha flagship phone mil sakta hai....",-1
Bakwas Mobile,1
Oppo f7 bhot he slow phone ha.price itni ziada ha but not good...infinx zero 5 is say 1000 % acha ha i like infinix zero 5,-1
Maine J7 Max Order kiya Original Dabba Pack Samsung Ki Packing main receive hua thanks to Daraz,1
camera bhot acha ha aur battery bhi bhot achi h,1
phone acha hai laken gaming perfomence acha nahi hai.dusra with out back cover use karna mushkel hai,-1
Bhai ess ka front camera 16 mp ha,0
"Assalam o Alaikum! Main Ye 3 Cell Purchase kr chuka hun! Main Steps Main Review Krta Hun Is Ka! Unboxing krty he mujy jo sab sy achi baat lagi wo is ka lightweight hona. Bohat he light weight aur stylish hai Laikin mujy ye samjh nai a rai abi tak k is ki warranty kaisy applicable honi hai daraz help pr call kr raha hun laikin response he nai koi!.Battery Timing ki baat krain to agr aap din main average 2 sy 3 ghanty use krty hain wifi on rehta hai sath sara din to aap ka 1 din easily nikl jaye ga laikin agr aap data connection matlab sim pr internet chalaty hain to aap ko din main 2 baar charge krny para ga. 21 percent batttery pr mobile band ho jata hai jab aap sim pr net chala rahy hoty hain!Performance ki baat krian to wo b achi hai itni price k hisab sy. Halki Phulki Games Play Kr Sakty Hain Aap Is Pr.Camera back 5mp aur Front 2mp k hisab sy bekaar hai.!Is pr jab aap Code Dial Krty hain to aap ko 100 balance milta hai jo aap sirf call aur sms krny k lye use kr sakty hain aur is k sath 500mb internet b 1 mahiny k lye. Ye offer 1 mahiny baad khud bakhud activate ho jaye gi. Matlab 3 mahiny tak aap ko is offer sy faida milta rahy ga.Is Mobile Main Aap koi b Sim Use Kr Sakty Hain!Mazeed Maloomat k lye Mujh Sy Aap Contact Kr Sakty Hain Ho Sakta Hai Main Aap ki Kuch Madad Kr Du! Roz Subah 6 sy 8 Bajy Tak Aap Mujy Call Kr Sakty Hain Inshallah Mujy Umeed Hai Main Aap ki Kuch Na Kuch Zaror Help Kr Du Ga.!",1
Bht acha hai,1
buht hi achha fone hai me 6 months se use ker rahi koo issue nhi non stop use kren phir b heatup nhi hota thanxx huawei,1
Box ki halat buhat kharab thi laikan mobile is ok best camera mobile thats why Camon,1
"Mene ye mobile daraz se 5 month pehle buy kia hai and i love my moto E4 plus... awesome camera, zbrdst battery timing...pefect mobile:)",1
market price say kam tha is liye yahan say liya set tu awesome hi hai..,1
ek dum bakwas he ye set mobile off on karain ge ro memory urr jae gi,-1
Totaly bakwas hai yeah phone ... Battery time b ni hai,-1
Haha airlink log pgl nhn ke is price me purchase karen,-1
sony waly pagal hu chuky hy. ..baqi ap lud samjdar ho..,-1
Dosto Bilkul Original Samsung Hai Ankhein Band Ker K Oder Karo Mobile Ka Display Lajawab Aur Speed Bemisal hay Thank u Samsung Draz And Mobile Specialist I Am Giving u All 5Star For a Beautiful Mobile,1
salam dear bht he acha phon hy muje kal he rcvd hua hy thenk u daraz,1
"Bilkul bakwas set hai. Battery Charging boht slow hai, Back camera Single hai aur wo bhi 8MP hai. Net speed boht slow hai aur set hang bhi hota hai. Overall ye set acha nhi hai.",-1
Bahot Slim Khubsurat Zabardast Mobile Hai,1
Aik behtrin services hy daraz ki Qemat b sasti hy,1
"overall phone is good laikan in market bsck cover aor glass nhi mil raha , ye saath bhejhna chahiye tha",-1
Dears ye achha phone ha iska camera b achha ha or battery time b achha ha or speed performance or soft touch or music sound quality ear speaker or display sab fit ha or box mein glass or silicone cover nehi tha bs jo k lazmi hona chhaiye tha bahar haal phone pasand aya mujhe thanks daraz.,1
"Vai jo b kaho cheez bdi awlla hai ,solid metal grip premium quality, cameras bht achy hein ap ny konsi photography krni hai is sy , mujhe to ????% psnd aya hai",1
Yr bohat alla hai hr cheez fit hai bss low light me pictures achi nhe leta baqi brands se bohat acha hai kun kr isne andriod P or shayd q bhe aye androidp tou pka aye ga fast bhe hai multitasking ke liye best hai,1
Boht acha phone ha. Phone Delivery bht achi the . Just 1day ma recive ho gya. Paking b bht alwa . Baki over all is range ma y7 prime ay acha ha metallic body.,1
"battery kamaAaal,har cheez best I am fully satisfied with my mobile love you nokia",1
Guzara hy ye phone bsss,-1
boht acha moble hy,1
boht hi ghatya mobile hai agar zero se kam rating hoti to me wo deta,-1
Acha hei,1
Bht hi ghatia mobile h battary timing bhi thk nhi h touch bhi sahi kam nhi krta h or bht hang hota le kr pachta raha ho.,-1
Ajj hi wasool hova pack or ye dekh ke buht khushi hoi k bluetooth version 4.2 hay jub k main 2.0 expect kar raha tha thanQ bro for this exciting product...10/10????????????,1
Fariq chz hai. Ear grm kr deta hai bht ghatiya foam lga ha,-1
Mein ne new drivers install kr ke check kiye aur maloom hua ke bohot achey hin. Fully recommended.,1
Pehlay main ganay sunnay ke lia tootian lagaya karta tha...sab mujh per hanste the...r aksar tootian mur kar toot jati thin...phir yeh headphone meri zindagi main aya r yeh aesa waroo nikla ke mere ghar wale meri photo is headphone ke sath le kar fb per dete hain...totally recommended...all hail PC MASTER RACE...all hail GABEN,1
Last tim b meny order krway toys kaa very bad bhalo nikl ayee andr sy ab phr yee plzo shrt krwaye 2 smjh k pr nikla 1 wo b chotaa free size ni thaa this is not fear ab mai use ni krnaaa,-1
Is per one printed palazzo mention ha but ap k Daraz.pk k page per two2 printed palazzo mention han is ley me ne order kia tha per nikla srf one PAC This is not fear,-1
bohat piyari kurti hai,1
pieces wala kapra ha,-1
Ye dress magwa chuka hon ur bht acha hy jsa is pic main hy wsa hi hy ur mujhy ap sy kuc ur dress order dyny hain tu kia ap mujh sy rabta kr skty mry pas apka no dlt hgya so kindly ap apna no dy diyen... thnk u,1
"Colours wagera tou sahee hain, lekin material who nai hai jo bataya gaya tha. Likha hua cotton hai aur material jersey/banyan wali deliver hui hai aur itna pasand nai aaya lekin, overall, item sahee hai, istemal mein bhee atee hai",-1
Zabardast,1
bht buri service hai apki bachon waly size main bhji hain ap ny shlwar ek ma ny shrugs order kiye unka stuff b ganda or size unka b chotaa tha i hate your service,-1
1 achi quality ka 2 lower quality ka hai,0
Sweater kay fabric ki quality itni pasand nahi ayi thora itchy feel hota hai laiken waisay pehnay mein garam hai.,1
"Embroidery ki puri ek side pe dhagay nikle hue, fabric is average.",-1
Embroidery ki puri ek side se dhage nikle huay hain.,-1
Bohat achi hai,1
Slim logo k lie fit hai,1
kya cheez ha har kici nay like ki.,1
ye wo ni he jo show kiya gaya he ...sb change he ...!huuu,-1
product nice hai rate bhio munasib hain,1
"Shirts achi hain par na to wo colours hain jo dekhy thy, aur na hi wo shirts jo order ki then, par jo aai hain wo b thek hi hain. But wekhaya kch ty aya kch...",-1
Bilkul khrab hai koi bi apne paise waste na kree,-1
Koi Buy Na Kre Bilkul Bekar quality hai ye,-1
shirts bilkul b achi ni hen or colours b different hen so sad really disgusting,-1
shirts ache hain magar aik design ma do shirts nai hi no chahian design different hona chahian otherwise nice,-1
"stuff bht low ha, is price ma aisa he milay ga",-1
"Bakwas tareen! They don't send actually what you order, u guys should stop making fool peoples, ghatya colours,lowest cloth quality,",-1
"achi quality ha shirts ki, good one",1
Achi shirts haan nice,1
Colours wo nahi aye jo photo me he 3 ki jagah 2 colours he.,-1
Mangwa Kr Galti Hogae Thi Bilkul Ghatiya Hai,-1
2 trouser phattay hauay thay and quality is also not so good not recommended,-1
"Bohot outclass trousers hain! Mujhe toh is tarah ke fitted trousers kabse chahiye thya laken yahan markets mein yaa tou yeh bohot mehnge thay ya tou mil hi nahi rahay thay. Laken daraz.pk par itnay zabardast price mein mere ghar pe deliver kardiye gaye. yeh bohot zabardast hain inki fitting itni achi lagti hai pehn ke, ke kia bataun. Bilkul jis tarah dikhaye gaye hainn ye wese hi hain. Bus ek baat hai ke ye kapra araam de tou hai laken ye garmiyon mein pehnna zara mushkil hai kyunke thorha mota hai yeh kapra.
",1
Mai ne medium size order ki thi sari ki sari large aai hn,-1
Bhot achee quality,1
lena ka koi fida nahi ha pasa zaya ha asa lagta bnda na bnyan pani ksm sa,-1
"Very poor stuff, is se acha stuff aap local market se purchase kar saktay hain, isi price range mein",-1
Yar cheezai to achi bhaijho,-1
I buy it dikhne me bilkul pic jesi he but fabric bht kharab or stitching very bad first time me hi silai khul gai or kapra bilkul dheela hogaya medium se large hogai very bad aybeez  Read more,-1
Bhot betreen fabric ha thanks  Read more  Hide,1
Bkwas shirt... Printing is removed from the shirt.,-1
Bakwas shirt h blke shirt nhi banyan he.,-1
Bakwas ya to kasi chora b pahan sakta,-1
Bhot acha hy,1
Received very nice qaulity in this Price itnay toh paisay tailor stitching kay laita hai Kapra Free ata hai kiya kapra bhi buhat acha hai Thanks,1
Draz ki image krab kr rahy hain,-1
"Size bhi sahi nhi nikala or cotton quality bhi bakwas Hai,

Agar koi lena chahta Hai tu mehrabani kr ka woh na lya.",-1
Jo print yahan hain wesa ek bhi print mere pas nhe aya total change prints thay..,-1
wo design nai mila Jo oper pic main dikhaya gaya mager Jo mila hy wo b acha hy kapda good quality ka hy,1
a1 quality Bhai shukriya,1
behtreen cheez ha,1
Waist Bhot Kam Hai . Poora ni aata Large bhe,-1
"kapra aasha ha, aur quality bhe thek ha. mager bilkul simple ha no design as shown in picture. deliverd on time.",0
Mila Wahi Jo Pic Mein Ha But Quality nhi Theek,-1
Bnb ka hai tu chutiyapy ka hi hoga,-1
"Iss tshirt ki quality tou A1 thi aur material bhi first class tha magar bas mjhe 1 issue that ke iska jo front waala print tha who agar poora white hota tou maza ajata. Kyunke white ke background waalay colors jo hain who thora maza kharaab karta hain. Magar overall boht acha experience that aur tshirt boht achi hai.
",1
Fazool shirt fazool print kabhi na kharidna,-1
Bilkul sae h shirts no issue,1
"bekaar tareen ,jesy dario ka kapra hota hai wesi pents hai",-1
bekaar hain,-1
Bht hi bekar cheez hai size bhi sahi nai!,-1
bht e ganda fabric aur size bhi ghalt bheja aur colour bhi change thy..very bad experience,-1
Buhat hi cheap material ka bnna hua kurta hai ! Hate the stuff,-1
"Product quality average he ha.. Garmi ma b use ho skti ha.. T-shirt type kapra ha..

All over nice",0
Jo cheez kaheen nahi bik sacty osay daraz per baicho .cheepest qulity kids size waist of time and mony on any product in daraz,-1
Courier ka behave acha nahi tha but higneck is ok.,0
product achi hai but wrong waist size send kar diya.,-1
wrong size.bekaar,-1
Sir ye me ne msngwaya tha is ki jaga kuch or bhej deya ha mujhy galt ha ye,-1
Bakwas jo dakhnay mai hai wesi bilkul nahi.. main ne khud lee hai lahore k address pay deliver hoi hai.. aor farig presented..,-1
behtree n sir boht pasand ayi,1
Bas lases sahi nahi...magar quality great.color cool......thikness great...,1
stuf acha hy or delivery kafi jaldi ai hy,1
"3,000 mei Superman ban jao .. :)",1
kuch khas nhi hai,-1
alla behtreen quality hai sir,1
Good stuff thora sa colour niklta hy otherwise it was good,1
Yay Product Boht hi Bakwas HA Is ki Quality boht down ha so please koi bhi yahan si shopping naa karay may nay yay mangwaya ha iss ka colour utar gaya bohat buri tarah say. Is ko 5 star is liyay day raha houn kay mayra review upload ho. Shukriya,-1
Acha collection ha but matrial law ha,-1
Stuff acha ha. . But jacket k uper 9 number print ni ha simple ha and mjy to size me long ha,-1
Begart log secand hand products sell kar rahy in ko daraz sa nikal dana chay bludy peoples????????,-1
Zabrdast cheez ha km amount main.........!,1
achi lag rahi hy order kardi hh lets see,1
Jacket ki quality bari zabrdast thi,1
Jacket ki quality achi nahi hai,-1
qualtiy aur size bauht acha hai,1
Main ne Jo order kiya wo shirts mujhe nhi bejhi simple colour black green and white bejh di galat chezain dene lag Haya hai ye seller,-1
bohat lush hain teenoun shirts lekin meri sbse ziada favorite white wali hai . iska style kafi acha lagta hai aur kapra bohat hee munasib hai is mosam k lehaz se full sleeves bilkul tang nahi kartii .. aur fold kr k b rkhta hoon kabhi kabhi tw boht achi lagti hai .. size aur fitting b mjhe aik dm outclass ai thii! paison k lehaz se behtreen hai,1
Ye achi hain kafi bonanain bazar mein itni achi nae milti ye daraz per achi mil gai kafi.,1
"Poor quality, very thin ....... price ki trah material bhi Low quality ka hai",-1
May nay 1 buy is price per zaberdast half selve sweater hai high quality hai,1
achi quality hai daily wearing mai bht achi hain tshirts and print b good hai,1
Bakar quality ha .sweatshirts ka bajaya yah t shirts sa bhi halka stuf ha bilkul low quality or size ma na medium manga tha seller na large send kia ha gis ma sa ek ma dirt spot ha or ek ma misprinting hoi ha,-1
ya Bakwasss ha Ya Wo Chiz ki Jo Pic My ha,-1
Jaisa daik raha hai waisa hai nahi.plz na kharidi.,-1
Itny ghtiya quality ky trouser nhi dakhy pehly din he slai nikal gyee very disappointed ????,-1
"Ye maine apnay husband ke liye mangwaye thay kyunke wo raat mei bhi apni jeans pehen kar sou jataay thay. Ye trousers bohot achay hain inki sabse achi baat mujhe inki price lagi kyunke ye market mein bhi itni price mein nahi milte jitne mein daraz.pk se ye mere ghar pe deliver kardiye gaye hain. Iske ilawa ye dark colors ke hain tou ye achay bhi lagtay hain or in mein pocket bhi hain toh aap araam se apnay phone wallet rakh satay hain is mein.
",1
bht ganda stuff is jackt ka upr sy leather r inner stuff is cheap parasuit so disgustng am too much dissopintd,-1
Kise ku is k bry m information cheya hu tu 03045860231 py rbta kr ly mny buy ki ha,0
"I dam bakwas, jo pic me he wo nhi mily ga,,, neck size kafi bara he, low quallity cloth... 2 same colour bhej diye.",-1
"Material acha he. par itny paisoun ke lihaz se mehnga he,, quality 400rs wali he..

2no mila ke 500rs",-1
Normal quality hai..jo nzr aa rha hai pic m..os s low quality hai..sole low quality ka hai,-1
lekin hard bht ha,-1
"Daraz bohat acha market hai , hmko bohat pasand hai.. is ne humain sahulat di hai bohat ziada aur koi b cheez hum ghar bethay aram se manga skte hain. Yeh sandal b bohat achi hai , humko pehenne mein bohat araamday lagi hai aur size ka b koi masla nahi hua hai . hum tw bohat khush hai is se aur isko poore number degaa :)
",1
kaafi acha saath dia north trip pe inhon ne while trekking upto fairy meadows,1
Jo items show karwatey hain wo he sale karin,-1
"Iss sandal ki quality bohat low hai , iska material itna halka hai k pair k neechay agr koi chota sa pathar b ajata hai tw wo chubhta haii.. walk krne mein b comfortable nahi hai. bs sahi hai koi bohat khas nahi hai durable b nahi lagti",-1
Behtareen services dainy per shukria ada kertha hu.,1
Buhut hi zayada comfortable hai,1
"yeh ghari mashaAllah bari achi lagi hai. Iska leather strap, iskay dial ka colour aur wazzan sab se mein mutmaeen hoon. Is se behtar ghari is price mein naheen hai :)",1
yeh free delivery hai kia,0
behtareen watch,1
Laptop k liye perfect ha kya ?,0
Bilkul acha nai hai socha tha magnetic locket hoga but ye aik hi dafa toot gya.not good.,-1
"Concept tou bara acha hai, bas agar quality bhee waisi hoo tou bohata cha hota,. Mein itna satisfied nai hoon kiunkay chian ki qualty tou hai hee low, lekin pendants bhee itne mazedar nai lagaya aur size mien bhee thoray chotay lagay. Pehnnay huay tou hain, lekin quality achi na honay ki wajah se mein agay kissi ko de nai sakta
",-1
Bakar quality 1 dum bakwas i was waste my money for buy this item,-1
in belts ki quality behtar thi mjhe inki quality se koi shikayat nahi hai.. achi munasib quality hain in belts ki aur size b sahi aya hai.. main is se tw mutmaeen hoon aur koi complain nahi mjhe is se. roz use b kar rha hoon,1
kya 2 hain?,0
Belt k tamam holes alag alag length pay hain aur sab uper nichay hain. Belt nehayat patli ha jo k dekhne main buri lagti ha. Buckle ka hook bhi terha fit kia hua ha,-1
kamzor ankhon kay liay yeh bari achee aijaad hai. Ankhon pe isko pehnn kay zorr kam parhta hai. Lens ki quality bhee achee hai aur labay chalne ki umeed rakhta hoon kiunkay achi quality per mustamil hain yeh.,1
Quality bhi low ha or bht mota b ha,-1
hath me daikhny me itna acha nahi lagta jitna pic me he,-1
Bht achi quality and achi shipment ha ....,1
Thek he hai,0
istemaal men bht acha hy,1
Delivery fast hy magar lipstick low qulity the or demige toti hui i the color b aisa ni hy,-1
Ye product bilkul b achi ni ti....jb ye mery pas pohnchi yo ye tooti hui ti..,-1
I just order this makeup kit and ye toota wa nikla ????,-1
Bht he acha.. zabardast.. very happy,1
bhaa gya dil ko ... thora mehanga lga mgr acha lga ..,1
Bohot acha bag hai,1
"Mein tou khush hoon apne delivered order se. jaisa dekha tha, jaisa market mein hota hai, waisa hee hai, quality se bhee satisfied hoon. Aur iska Plus point yeh hai kay yeh thora bara hai, tou zyada saman aajata hai :)",1
Bhut acha rha experince products bhut achy hain,1
ghatia kisam ki aur daraz nay dokha diya maain nay bari wali peel off lipstick mang wai thi inon nay chota pak baja aur wo b ghatia agar koi yeh comment paray to please i request k yeh har giz mat lay q k sirf pasay kharch karnay wali bat hai,-1
it was normal..koi itny ziada achy nhi thy..,-1
The product was nice... Ab itni kam price m dupe hi milega L.A girl ka real concealer to kaafi expensive hai.,1
Bilkul e bkwas kisam ka liner 2 # ka huda beauty liner had ni ho gi dekhaty kya ho bachty kuj or o,-1
Meri 2 kits damage parsal hui hy plz mujhe exchange krni hy,-1
Boht acha product he thanks daraz,1
bht ghatia product hae very bad even not working little but total waist ghatia tareen product hae please apny pese waist na kryn,-1
Acha tha ...but...2 shades broke the shuru se hi...so very is lye daraz.pk request h k plzzz chezon ko ahtiyat se bhja kro tutaaa hua na bhjo..,-1
tamam sabun Melt howay hoay thy..Hand Wash Ada Khali tha..bs Wips or surface cleaner teek tha...or or sb cheezo ki khusboo b ni thy,-1
Thek hi he,0
Achy h but jaisy itne bary size k dikhye h waisy nhi h,-1
Bht Acha Soap hai n Quick delivered,1
Market sy rate zyada hai but thek ha.,0
"color bilkul natural lagta hai , mere hair color se sahi se match hua hai aur lagane mein b aasan hai lekin mjhe isko lagate hue bohat dar lagta hai qk spray krne k foran bad yeh bohat ziada heat up krdeta hai.. bohat hee zada heat mehsoos hoti hai isliye mene isko apply krna chordia hai",-1
Achi heat hai,1
Zabardast,1
Bhot Acha oil hai beard K lye hairs smooth and growing b achi ho rahi hai..,1
"men yeh oil 2 months se use ker rhaa hon late result miley per ache results hen",1
"Bhai main ne yeh istemaal kiyya iss ke results tou akheer hain yr Shukriya bhaio aisi product bnanay ka",1
Extra ordinary product hai bhai darhi tou kamal ki kr deti,1
"Bhai is se behtar beard oil ni mil sakta fragrance free or itna effective.WOW",1
Maza a gya istemaal krne ka is se behtar natural ni ho sakta beard oil.,1
bht acha product hai face wash krne me acha hai bht,1
quality bht achi hai product ki,1
acha product hai,1
acha product hai skin k lie,1
istimal kiya acha laga kafi acha face wash hai,1
Shukriya gift dene kay liay.,1
Mujhe yeh facewash buhat acha laga aur mein isko future mein bhi use karunga,1
bht acha item hai use krnee me acha lga,1
skin k lie product best hai,1
kafi achi machine hai in this price .. battery agar kharab beh ho jai toh araam say new bazar say le k change ke la sakti hai ..,1
itna acha nahi hai bas thik hai,0
Na ziyada acha na ziyada bura,0
"product thik hai, ziyada extra ordinary nahi hai. na ziada achi na ziada buri",0
acha laga istemal mei,1
Quality wise product bht acha hai,1
Achi quality ka product hai skin pe bhi suit karta hai,1
yeah product waqayee mein bohat accha hay,1
aha hai item use krne me,1
acha hai face k lie bht,1
Acha product hai mein bad mein bhi use karunga,1
achi product hai as compare with others,1
Fazool product hai. Treet hygiene ki jaga dosri product bhj datay hein,-1
Achi battery timming hai,1
Pounds ka Same Product local market mien R.s 245 mien Mujood hey koie pagal he Hoga Jo 600+TCS charges 200= 800 pay kara Ga...,-1
mujhe buhat faida hoa hai,1
"buhat acha hai yeh facewash, mein to ab yehi use krnga agay",1
hr ksi k pas ya hna chahye..itni achi quality..very affordable price...,1
Baqi sub venders sy sasta hai,1
mujhe acno wala mila free gift mujhe oil control wala chaeay tha,-1
"mujhe zaroorat thi, agar daraz na send karta to mein bazar se purchase krta",1
"achi product hai use kar k acha laga, kam price may best hai",1
Buhat kamal ki product hai or flavour tou Allaaaaa hai.,1
Citrus ki is se acha flavour kisi main nahi daikha,1
acha product hai,1
acha item hai,1
Bekaar hay,-1
bus ok ha yeh yar sahe ni ha,-1
"mujhy is ki smell aashi lagi , light si ha, thanks daraz.",1
Scent tou achi hai liken itni koi long lasting nahi hai. Price kay hisaab sey bus okay hai ye perfume.,-1
Packeging quality waghera tou theek hai liken masla ye hai kay saray body mists ki takreeban ek he jesi khushboo hai. Nayi scents introduce karni chayein.,-1
Zabardust,1
Spray to acha hai but saari bottles half se bhi kam hain,-1
Lemon ki smell ati ha. Acha perfume ha. 21-2200 ma mil jata ha market se. Lekin oud al Junaid is price ma kafi acha ha is se.,1
"Bohat acha perfume hai, iski bottle se lekar iski looks aur iski smell, sab se mein mutmaeen hoon. Bari tez khushboo hai jo long lasting bhee laggi. Aur price mein bhee itna mehngaa nia laga :)",1
"Product theek hay.but not worth that much price.",-1
Plz is kit ko koi Bhi order mat karna bhot gahtiya cheez ha na quality achi ha or na hi use or ya chalti bhi nahi ha,-1
Jaldi bhajo mera product,0
achi cheez hai :D,1
Normal h. Ik brush bht acha h iska. Machine quality wise achi h.,1
"3 haftay tak koi baal nahi aaya skin per always buy from this vendor",1
Koi achi quanlity nhi bs guzara,-1
"main ny market sy lia tu us main botal thin 2 jin ko mila kar use kiya jata ha , mager yeh 10 sachet packet main ha.working good. effective ha,",1
GREAT SUPPLEMENTS HAIN AIK MONTH M HE RESULT MIL JATA HAI,1
Buhat acha result hai .. bhai lazmi try karen,1
buhat achaa resulit ha..,1
acha hai ap ka product,1
"is product ko buy zaroooooor ki jiye Buhat acha hai ruzult is ka.",1
Itna acha tha. Worked beautifully.,1
is Price k sath achi cheez h,1
meiny yeh b product order kia yeh nhi aya mery pas..kiun??or paisay le liye..,-1
mujhe yeh gift buhat acha laga,1
"Buhat acha laga, mein again use karunga.",1
Boht hi zabardast hai yeh scrub,1
Oily skin k liye b bht acha he,1
Boht hi acha hai ...,1
Product buht acha hai aur quality bhe buht zabardast hai.,1
buht acha product hai.. I like it,1
result kafi acha raha,1
Mere pass ye gel available hai zeyada discount nai,-1
bht acha item hai or acha brand hai,1
"buhat acha hai yeh item , me use karunga",1
mene item use kia bht achi quality hai,1
bht acha hai product,1
face wash kafi use kiyea hain but yeah acha hai kafi specially summer may,1
Cream to thk hai par itne bare jar se nikalti kya hai sirf 10g jo mushkil se 10days chalti hai,-1
mjhe ye product chahiye thi me local market mein gya toh mjhe ni mili lekin daraz par availiable thi mere acne khatam hogyi hai is se nice productt...love u daraz,1
Boht he aala,1
isky sath skin polish free trial pack bhi mila hy,1
Y bht acha makeup remover hai its really awesome .. <3,1
Behtreen oily face ke lye kafi behtar result,1
Bhtttt hi acha result hai... i bought it every weekend,1
Es cream ko laga kr mera clr pehle sy zyda kala hogayaa bkwss,-1
Paisa waste kia koi result ni h or mri skin ko bi allergy ho gaai h,-1
Bus thk ha kuch Khas nahi,-1
"daanthon mein rakne par aisa lagtha hai jaise rait chaba raha hoon feels crushed stones when put it in the mouth,1st time user don't know if this is normal or not",-1
"Me ne yeh maxhine buy ki or use ki hay,,,thora delivery delay hua pr,,maxhine acha xhal rahi hay ,,,,or product ki quality achi hay,,,,,bag k sath hay,,,buy it,,,,without any hesitation for medication",1
bad k sath ati ha. kiai b jga le jany me asani ha. tasweer me bri nazar ati ha. zada bri nhi ha. lkn work sahi kri ha. thnx daraz,1
"Is product nay mujhay mayusi say nikal deya. Shukria masood, homeo online or daraz.",1
bht acha genertator hy dekhny my bht khoobsorat lgta hy price bi bht munasib hy sath battrey bi hy lekin awaaz aam baqi generator ki trah hy normal,1
"Achay size ka fridge hai, kamre mein bara acha lagta hai, aur iskay dual temperature mechanism bhee pasand aaya. Freezer mein jamaa de cheezon ko, aur fridge mien achee cooling maintain kare, aur yeh to energy efficient bhee hai. :)",1
"meine yeh baby washer bachon kay kapron kay liay khareeda hai. Waisay tou machine hai, lekin mujhe pataya gaya tha kay gaba bohat acha brand hai aur sath mein warranty bhee derahay hain tou meine order kardia.

Mil bhee gaya jaldi aur kaam bhee bohat acha krraha hai. Baby washer aur spinner baby kay kapron ko dhonay kay liay bohata chee hai, aur akbhee kabar tou baroun kay joray bhee dhul jatay hain, lekin kuch 3 4 joray kiunkay ismein baray kaproun ki itnee jaga nai hai. iska size bhee munasib hai aur isko chalana bhee abra asan hai, aik average machine ki tarhan hee kaam krtee hai.

Mein tou samajh rahee thee kay agar umeedon kay mutabiq nai aaya , tou wapis karadoongi, lekin abhee tak jitna istemal kia hai, mein isse razi hoon. Bohat shukarya aapka, is genuine product kay liay :)
",0
Pump sirf hot horaha hai lakin moter nhi chal rahi,-1
"Thanks God, aakhir chal hi para mera AC. Boht Zabardast chiz hay.",1
