Reviews,Sentiment
PPP or MQM ka aisa hi rishta hai jese shalwar or naaday (zaarband) ka.,0
hon pta lgaya?,0
ye kabi na suddharey he inki raag rag mei khoon nhi craption hy,-1
Journalist fartishtay nahi hotay haa ranjers ki ghalti hy k bina warrant k,-1
Kuch bhi ho ja haye main imran Khan sath hon,0
"Lagda nai...Dehshat Gardi mukwan wale ""hor"" kaman wichh masroof ne.#VoJ",-1
Wo bi agar NS jaisa dedicated leader lead kry ga tu we can get rid of this terrorism,1
insaallah zarur khtm ho ga,0
mullah aor ik ko hang kar do sath mn talban k sohlut karon ko tu dahsut gardi ka koi name ni lay gainshallah zaroor khatam ho jaye gi #PakistanZindabad,0
Kiun k be gherat obama hi to dehshat gardi karwata hai,-1
Obama nhe chahta tou aisa he ho ga,-1
han q nhn hoga obma to chata h k Pakistan hamisha ase halat m rhe,-1
Obama jab chahay to khatam ho saqta worna mushqal hay,-1
15 years taliban or al qaira k sath jang kr k aj kaisy pata laga k un k sath table talk mumkin hy,0
Orya jan ka kahna hy k govt us Slave hy taliban bury nahi.,1
Tell me what is correct.,0
Obama ko pata hai wo koi or agency b kahri kr dey ga,0
ye tab tak ni badle ga jab tak me(aik admi ) ni badle ga.jab tak hum apnu ka  aehsas ni kre ge,-1
"mere khyal mai,to 2025 mai be jang khatam nai khoga,",-1
BarackObama bilkol sahe parma rahe han.,1
hmy apni fircess p believe krna chay,0
Allah sey ummid too rajhe inshaallh,1
job to Pakistan qaim hai O,0
Obama sahb yehi kahengy.. apny terrorist bhej k yahan terrorism Jo krwa thy mosof,-1
insha Allah ..sab teekh ho gaaa..,1
"obama ke liye toh sirf kehna asaan hai,woh toh chahta hi nai k pakistan me aman aye...Insha Allah zaroor pakistan me aman ayega.",1
YES 2016 PAK ME DEHSHAT GARDI KY KHATIMAY KA SAL HOGA,1
"INSHALLAH zarur deshatgardi khatam hoga, Obama ki chirya b najam sethi ki choriya ki tarha hai",1
"Patta patta boota boota haal hamara jaane hai....,",0
jaane na jaane gul hi na jaane baagh to sara jaane hai....,0
Khuda kare k 2016 Pakistan me dehshat gardy  k khatme ka saal ho ........ Laykin yeh  b such hai k yeh mushkil hai ..,0
hamid bhi ya mushkal ha,-1
MurtazaGeoNews hamary mulk men  #RaheelShareef hen INSHAALLAH Pakistan dehshadgardi se pak ho ga.,1
sir hamid ap bi acha mazaq karlite hi jis cheez ki banani per 20 saal lagi ty us ko khatam karny par kam as kam 40 sal lagain g,1
is ka Matlab hy yehi log kerwa rahy hin,0
Sir ager pakistani police ny sat deya to insha allah 2 month may dahshatgardo ka spaya hoga,1
Mushkil he lekin Namumkin nahi. Uniform action can yield results,0
inshallah. pakistan armi ki rah main agr kantay na beshaye gay to sab maslay hal ho jaien gy,1
dhsht grdi ky khatmy ka saal ho ga Inshallah,1
G bukul ye Saal Dashtgardi k khatmy ka sal hoga..,1
easa hona namumkin ha.,-1
ager geo thk ho jaye tu Sab Pakistan mai thk ho jaye ga,1
agar ubama sahab kehtay hain kay mushkil hai tu phir waqi mushkil hain.Q kay ye halaat inhi kay paida karda hain,-1
dahshat gardi khatam nh hosakti 2016 mien lekin ye sirf statement ki had tak kaafi h,-1
Hum kon hotay hain Obama say ikhtilaf karnay walay?,-1
in Shah Allah khatam ho jaye ge..,0
Ho sakta hy agr operation punjab mein ho jaey.,0
MR Obama ko insaid  ki rapport he. Is lie,0
inshAllah Khatama k Saal ha,0
Pakistan ko Terrorism Ideology aur Mindset ko khatam karna hoga jiki Kamar Torr di gae hai. 2016 me Dehshatgardi khatam hojaegi,1
.2016 Mein to mumkin nahi kag raha jesy halat hai Allah kary ho jaye ..,-1
agar state ne chaha tu 1 hafty may khatam hosakty hay...,0
Nahi 2016 Dehshathgardi khatm nahi Hogi.Kum ho GI..,-1
"ye channels ki apas ki larai b hosakti hai Q k kal 1 anchor apna channel choor kr dosre channel pr gya hai,",-1
yehi rai hay,0
bs yo tweet da tareef ao 99 da tanqeed. Alaka @ZalmayX da kaliwal de der chalak de,0
sahi khabara kai no. Da Khan saib um sa pata na lagi. Aksar pa awto bawto sar wi no :) Kho kala kala sama wayee no,0
"lala kaliwal la de party prekhoda, ma la kho bajawray na buneray lagay",0
Kaliwal me pa marg aw jwand kaliwal de. Da Khan saib de sa pata lagi marra. Ring tawai ratawai bya pa guta k,0
hahahah ma ka sariya kaliwal ba de wai ka serious ye. Reshtya ba ye 1 litre veena zyata shway yi,0
hahahaha..... KP Europe ban gaya Pagal Khan?,-1
Nahi bana tou ban jayega,-1
wohi lootey uth k PTI mn agye,-1
good khan.In sha Allah jald bny ga new KpK,1
kaptaan apka ary me interview araha ha.chalen ap apna interview sunen:-),0
Sadqa e Jariyah,0
thnx khan sab bannu ka trifaq ka nazam bahut khrab o tik kare,0
a.s main mazor hn meri madad ki jaj or nokri de jay khan shab.,0
plz khan sahb FATA ko kpk min zam karne me hamare koch madad karen,0
khan sb tusi gr8 ho,1
kbhi so b jaya krain,0
mir sb aj aps walon ko yad kar lin,0
"ALLAH PAK AP KO 108 SAAL KE UMER DE ALWAYS PRAYERS 4 U, U R THE NO 1 JOURNALIST IN PAK MOST BRAVE & FEARLESS, RESPECT",1
Laanat inn attacks ko karnay aur karvanay walon pe.,-1
Hakoomat aur media kab in maslon se nikle ga? Jab kai dono mumalik ki awam bairune mulkon mai apas mai akhatay rehte hain,-1
Big b. Khush khabri. Ap jannati hOo. Gal samjh li ty rOla ki Yeh raam raheem ty mOula ki.,1
india kisi be sOrat pakistan kO apna dOst nai bnana chata hai.,-1
nh mujhy aisa nh lagta,-1
Ye Mou aur Masoor ki daal :,0
pm ka sadabahar chamcha,0
jitni media wale logon ki ezatin  uchlte hin us din se Darin jab road par log Jothe Marin Gaye. In anchors ko.,-1
Mir sab aik channel tu hamara rhanay dey rest of all belong to Nawaz sharif,0
kia ap nawaz sharif k tujuman hai?,0
bare afsos ki bat he,-1
well said khan shb hmare dil ki baat ki hy Imran khan zindabad,1
jotian Marty hain in k Sar mei hm sb mil k Khan sb...,-1
o barhy bhae mera pehla pegam bibi k bety k nam bilawal Ali bhutto n8 zardari. Kul keh do Allah ik hy Allah beNiaz hy Ap khas hyn,1
inquiri bilkul thk hy qanoon sb k liye brabar hy,1
sab ko kiyani ke pichey laga kar saudi se deal ki jayge. .lol,0
mir sahib inquairy tu hai hi nahi sahi galat tu alag baat,-1
aap batao sir jee,0
belkul thek hai canon sb k lya ak hi hona chahye,1
jb corrupt politicians seat pr hoty hn tu neb Kahn hote hy.,-1
Jb seat pr nhe rhty tu neb ko corruption cases dalny ajaty hn,-1
kuch nhn hoga,-1
"Bilkul sahi hy, inquiry honi chahye.",1
had hogaye koi sunta hi nahi insanniyat maar gaye shayad insano ki,-1
SB ke inquiry honi chayea. Ap ke b mir SB.,0
"I Sir ap bhi tou btaen k apne ne KPK mein kitne logon ko Jobs dein , clean water diya , electricity di ??????",0
koi natija niklay to sahi hai. Warna topi drama. Tumhara bhi ye topi drama hi hai.,-1
ghalT ARMY YA ARMY MAN K RELATIVE KARVAI JAIEZ NHI HAI. POLITICAL WORKER ELIGIBLE TO GET PUNISHMEnt,-1
saabiq army Chief kon sa dodh ka dhula hua hai. wo apne waqt me criminals k khilaf action leta to halaat itne bigar nahi jaate,0
Kia ye politations ki Tara in ka b media trial karay gay,0
kya wo b army me ha..bhai hona kya army nai,0
"mitti paao,",0
"inquiry to sab ki honi chahye, but due to inquiry we shouldn'g term som1 as a criminal until and unless the crime is proven",-1
nab ke pas moqa hai k wo apne aap ko neutral prove Karen.  Good step,1
bilkul sehi qanoon sab k liye barabar hona chahiye,1
qanoon par sab amal jab har kisi k liay ho ga to us din pakistan me aslal tabdeeli aye gi..,1
g han law har aik k liay barabar ho ga to mulk taraki kare ga or halaat theak hun ge..,1
Mir sahib bikul darust fesla hai jo bi karapshtion kary ga wo jeel jaey ga ab pakistani eak kom banny ja rahy hea  in sha Allah,1
haann honi chahiye..,0
agr independntly karwai krta to aj bade bade andr hotey,0
bil kul sahee hi,1
sir hmari 3 shops pe land mafia na qbza krlya.v gav dm 23 lacs.they r dmandng 30 lacs mor.ur party rules KP.M 4m Hpr,-1
khud to boht deliver kar rhy na jnab losser ha pti,-1
zamni election mai hum win honge inshallah FGBY youth,1
Or KP me to dhoodh or shehad ki nehrain beh rahi hn...,0
Apka cm 25 million k biscuits kha gya hai uska credit b ly lein,0
. Aik warri phr shair..,0
sir Yeh waqt rest ka hay.kiyun preshan hotay hain .kaom so rahi hay app bhi so Jain.,-1
karachi main roz bagair warrants kay aisay hi hota hay sir.,0
Na karo na karo na karo wo bateN jo poori na hoN :),-1
khan sahab sojao Qoum bhi so gaye ha,0
han g khan saab... lekin apse b kuch nae hona,-1
sir hum ap k sath hay ap zroor as country me tabdeli ly gy,0
kul sahi lakin ayaan ali ke trahan srf news na bane juch ho be,0
bilkul sahi he. Kiyaani ka b hisaab Lena chae.,1
Usny akhir kiyaa kia he Pakistan k lie. In sb ka case fouj ko Dena chaye,0
"Dear kon kahega k ghalth hay,hone chaheyay.",-1
ju ghalt kry ga wo bharey ga b...,-1
Yes! Inquiry honi chaheye....,0
bilkul sahi ha,1
result zero he aae GA koi bhe karle enquiry sir,-1
"sab k khilaaf hni chayeye,jo bhi crouption karaye..koi bhi moqadass Gaaye nhi honi chayeye is mulk mein,qanoon sb k lye braber",-1
ofcourse bilkul theak hy ye tu kisi k b khilaf ho honi chahiye,0
sb dekhava hai,-1
tum wrong samajhtey ho to sahi hai agee tum sahi samjhtey ho to wrong hai,0
Asel wrong no.tum ho,-1
agr to tum is ko sahi samajhtey ho phr ye wrong hai,0
Agr tum is process ko wrong samajhtey ho phr ye sahi hai,0
Army Chief ki himayat k baghair enquiry nahi ho sakti thi .,-1
pakistan ki badqismati hi yahi Rahi hae k ihtasab sirf kamzoor logoo ka hota hae.,-1
Naya Pakistan banayen na,0
"martial law behar hal behtar he tha, development ayub, zia aur musharraf daur main hue",1
girvi to liaqat ali khan ne rakh diya tha,0
laant zardari par,-1
", tu bhaagta bohat taiz hai!",0
Ya Allah IK ko pak ka PM bna dy aameen,1
banega naya pakistan banega naya pakistan Insha'Allah,1
"ro kanjer ro, mar jana hai tu ny aisy he kuty ki trhan",-1
jo bhi ha magar nawaz shariff sb ke anay se roads ke jaal bich jatay hain,-1
Youn sahil sahil kehne se kiya khaak kinara aaye ga.,0
saab g..ap b kisi mard ki bat kiya krein...us chawwl ki nai..uski koi zuban hai ??,-1
Sahee to keh rha h....,1
"Yaro Sheikh Rashid,Umpire Aur Imran Khan ka BHONKOO ha,unki turjumani krta ha",0
hamid mir dushmamoon ki baat ka bara jaldi aitaibaar ata hai tumhain,0
sheikh Rashid india k mumilay me aisa hi byan dai gai uski majburi hai,-1
Bhaya phla trend on top pr hai,0
Baat ka batangar na banao,1
"sir media koi holly cow to hai nahi, dil bara karein sab adary braber hein.",0
sir ap ke har bath per phut kiyon jati hai.,0
Neech hukmaranon k sath hr chez neche rhti ha,-1
tu shaheen hai parwaz hai kaam Tera.. Tere samne asman or b hai...,0
"kuty k pily kahan hai Teri govt? Bakwas karni ati hai bas,masom log mar gye kanjer ki olad",-1
many many congrats my hero ALLAH ap ko sahat aur lambi zandagi ata farmaye Ameen,1
charagh tumhary b bujay gay hwa kisi ki nahi,-1
Abdul Aziz ko arrest Karne me Ranger's to Kiya Army ki bhi himmet nahi hoti,-1
Arshad bhai sind may tu aapku hur kaarwai sahi lag rahi thi ab kiya huwa,-1
Aap ee wo loag hain jinhon ne qom ma behisi paida ki,-1
Khud pe pari to jan mun ko Q janab !face it,0
army aur ranger ko boot polishiay pasand nai welldon #Ranger chuk k rakho @salmanmasood @javerias,0
sir journalist kon sy frishty hain jo un k khilaf karvi nahi Ho sakti,-1
apnay zati maffad k lia aik ho,0
ya asay he hai jaisay politicians,0
mir Sab ko b jawab dah hona hai,0
jo b ghalat hoga haath data jaya,-1
hm bht jazbati log hain sb kch toot k krtay hain pyar aur nafrat nyt koi upar sy nhe,-1
Sary Charsi hn.Corruption ki lambi dastan.,-1
"Yehi tu hai nawaz sharif ki tajarbakar team. Is team buhat ache log han jaise chor, munafa khor, tax chor",0
ye bilkul juht he n ki abadi or ghurbat or badhali ko deke,0
Os dance ki vja se pora CPEC puNJAB K ANDER LE JAO YE KONSA TARIQA HAI,0
"Dance tu katrina kaif bhe kr leti, tu kya usko bhe #CPEC me hissa dein",0
"Pak ne tu aagy barhna hy traqi krni hy, jo dushman (PTI,taliban, nationalist) samny aay ga mara jy ga",0
"match dekhen khan sahb, amir ki bowling",0
"hahahahah lol nasal dar nasal RANG BAZ, daramay baz, qoom ko tarak ke batti ke peachy lagiya hoaa ha ?",-1
Kiya baat ki Hy mere Pyare leader,1
shareefon k to kia kehny beragharak ho gia mulak ka,-1
jese 1 arab drakht...ja o mama kam ker apna,0
thandi jugtain marna chor do khaaa sb...leadr bno stage actr na bno,-1
turkey ki tara musalsal Nawaz Saab ki hukomat hogi,0
our Khaan Saab apni fikar kar.sharif kia tama development 2017 end mai complete hongai.our apki siyasat khatam ho jai gi.,-1
our insahllah wo waqt aaiga jab Pakistan Asia ka tiger hoga.,1
in 2012 Pakistan have no money.PIA apnai sath cash laija kar fees jama kartai.Aaj Allah shukar hai 21 Arab dolr sai ziyada hai,1
kabi koi baat aqal ki b soji hay ap ko ?,1
han road b newspaper p han na,0
"kya baat hai Khan sb, tweet k 1st half main to aap ne dra hi diya tha",-1
pls jaldi btaen naa,0
khan announcement kia krengy aap??kal se wait kr rhy,0
Allah kary achy kam karian yea log?,1
begheret imran israel playboy bastard koch sherem kero haya kero jhote dog ke beche,-1
nae wasday ghar baad-niyatan day :,-1
Sabik bevi ki izzat ochal k mard ko pak hony ki sanad nahe mil jati.. pakistani aurton ko sakhti sy is bat ko RADD krna chaye,-1
MUBASHER LUQMAN ARIF NIZAMI  JESAY BODHAY ORKHAR DEMAG LOGON KO SHARAM NAHI ATI AK AURAT K KHELAF ZEHAR OGALTY? B JAMALO TIP,-1
"TALLAQI KHAN kpk main VIP system MMA ne khatm keya ta ,",-1
khan m to kehta hn sb se Mel kr muleq k hlat behter krne m apna role ada  kar,1
Allah kare sub Leaders aap jesi himat kare,1
ho rahi laptop par pdf file sath main hi khulii haaa,1
///Land mafia ki Govt Sarprasti karti hay. WarNa land mafia mai Kiya himmat,-1
hum ghreeb to yay nhi kar sakty ye kam baaro ka he ho sakta hain,-1
sb chalta hain koi herani nahi hue hamaray mulk main,0
sahab ko ghar main koi kuch nhi dekhny ko milta pehly yeh to land azad krway phir dosron pe tanqeed kry,-1
bilawal Bhutto Asif zardari ki zuban bol raha tha. PPP apny apko bachany k lye national plan ko kharab kr rahi he.,-1
ppp govt corruption ko chupa rahi hai ye jhoota roona dhona hai,-1
bilawal Bhutto ko national  election plan per tanqeed krna ghalt he,-1
PPP k khilaf corruption ki wawela kar k es aar me nooni league wale pura Pakistan bech den g,-1
"I am soo happy for Jahangir Uncle, bus eik request hai Farhan Virk ki tankhawaa wala silsila band kr dein.",1
akhar kaar jeet insaf ki ho stay blessed khan we r always with u ?,1
Luddi zaroor dalna kal Lodhran ja kar! : D,1
lahoriyo sharam karo haya karo lodharan waloun se hi sekh lo kuch aj sabat hua waha khotay nehi khaye gey they!,-1
khan sahb apko khushi k maray neend nhi aa rhi na? ??,1
sir package phir bhi chahye humen . Please to collect the 2.5 mil,1
Ab is Khushi main Avi bhi change ker lain,1
sabr ka meetha phal Mubarak ho tamam pti ko,1
Ay Makaa'n laa maka'n k malik Q karty hain mujhse itna ishQ?? Tum ho hi itni haSeen.. (han ain hanhuma),1
shuker hy dhandhli ka ilzaam nhn laga,1
in sha allah Imran Khan Will next PM.deko deko kon aya .sher ka shekari,1
log sach bath se dhertey q hai,0
Kash ap ko koi ye b bataye k ap ki tashrif awri k din ham Peshawar k log trifc jam k kis azab se guzarte hain.,-1
sir trfic jam k bare me ap k sttmnt k tikrs dek raha hon. ap k wiws dek kr khoshi ho rahi hai.,1
Alhamdolillah yeh munafiq log janay waley hein kum bus chuk k rakho allah aap key madad karay aameen,1
ALHAMDULLAH  ALLAH KA SUKAR HY. SIR. BAHUT BAHUT MUBARAK HO. SACH FATIH HO GAYA.,1
"Bohat bohat Mubarik ho,,, thanks ppl now realized tat corrupt will be rejected kia ho ga dono ghanjoon ka",0
"Sadeeq Baloch ko ""Ikhlaaqi"" aur JKT ko ghair ikhlaaqi fatah MUBARAK ho.Yuhi fatohaat ka safer jaari rakho.",1
abhi aap ke saath dhandhli nai hui kya,1
"Noora Shaer Party poochti ha k NA-154 mn hamari Dhandli kun nai Chali, kis na hamaray saath dhoka kia, kon Rs 300 B kha gaya ?",0
skipper jkt ko ko bolaen key Allah Kareem ka shuker ada keraen na key baray baray bool boolaen,0
insha Allah hum ne badla ha KPK hum badlen gein pora,1
ap k jesa leader pakistan ki history mn koi nai.. long live IK,0
Sajjan ke bus main nahe thaa aunty ki yaheen arti utar leta,-1
Patwario jo marzi bakwas kr lo we love imran good human being and great leade,0
wesy is HT me insafians e tweet kr kr k trend kry hen wrna ptwarion c to kbi nahi hota trend,-1
Ik is the only real threat to NS Govt: because he will never let them go away with their corruption,-1
Waisy agr NS live telethon kry to log kitne donation dein gy,0
Mulk se corruption ka namonishan mita dengy ShowbazSharif,1
Meanwhile baji Marium got thi,0
Bcoz ye trend chalne wale lambi lambi chorte hai .,-1
chachooo ehsan iqbal sb say pochain ke qoly say elecricty bna rahe hain or,-1
jo dust phely gee or jo bemarin phely geee to inka hl,0
aasteen ka saanp hay aur hamesha #Ik ko #Trap kar ke apni marzi ka bayan nikalwa leta hay.,-1
Aisay begherat hukumran dunya ki tarekh mei nahin miltay in ko yqen hai k in ka hisab kbi ni ho ga but hisab to ho ga aur yahin ho ga,-1
Awam so ri hai mat jagaen in ko soya rhnay den y ab nahin jagen ge in ko zalim hukumran pasand hai kyunkay y khud zalim ha,-1
Kale Noo Gora Kardi Te Gore Noo Chan Warga,1
"Latest #Bongi of #IK, "" #SKMH main #Taliban leader ka ilaj hota raha "". #DrAasam per bhi yehi ilzam hay. Kya ye #Bongi marna zaroori tha",-1
Kya Kaheen Phir Koi Basti Ujri : Log Kyun Jashan Manane Aae,-1
khoon main shamil hay (#JHashmi). Isi liye khoon ke har qatre main be gherti shamil ho chuki hay.,-1
Raha Khawab Main Un Se Shab Bhar Wasaal,0
Mere Bakht Jage main Soya Kia.,0
rozi roti KA wada ALLAH PAK ne Kar rakha hai us k lye ham Pakistan ki izat ko dao py Nahi laga sakty .,1
us charsi ki tou baat he na karain . Wo tou Pata Nahi kitni zilat likhya k laya hai ? But bhutho AB aur Nahi rahy ga,-1
toba karain Bhai usko tou jald Ganga main bahana hai,-1
Jahan tak Myra Chota sa dimag soch sakta hai Wo Bol rahi hun .Galt lagy to advance mafi . Hindustan jana zaruri tha?,-1
ab tou bhuto bhi keh raha hai k maaf Kar do main zinda Nahi Hun tou Ye kya hain,0
Tahir Ashrafi zara please us paan walay ka pata tu bata dain ......,0
Achi ban kr to toot chuki hun,0
Sach poocho to apne siwa koi apna nhi hota,-1
Chal dil meray...chor ye pheray...ye dunia jhooti.....log luteray,-1
rozi roti KA wada ALLAH PAK ne Kar rakha hai us k lye ham Pakistan ki izat ko dao py Nahi laga sakty .,1
BaharoPhoolBarsao mera #Mardood aaya hay #Modi's visit.,-1
Ye woh #NS hain jinhon ne aromi dhamake kiye,0
Hum hamesha darust hotay hain,1
Beshak izat or zilat Allah k hath me ha,0
Jitna ve IK jitna..dujian jamatan phr bara pitna,-1
Akhir jeet sach ki hi hui,1
Fiza Me Ulta Urne Wale Aur 2niya K Sbse choty Parinde HUMMING BIRD Ka Wazan Aapke Jeb K 1 Sikke Se Bhi Kam He.,0
Jis Ke LoG Sub Se Ziada Arsaa Jeetey Hain,0
Bannu universty ky MA/MSC/B.ED K Dakhly shoro ho gai hai.,0
Imran khan n bad mein tweet kiya .. phle team imran khan ne trend kiya.,0
"Bhaya bta tu raha hoon .Trend Top pr aya hai, us k bad Khan n Tweet Kiya.Kya ap ko meri bat pr yakeen nahin",-1
useless now pora din guzar gaya is naam nihad teak IK ko ab khiyal aaya,-1
Ya Salaam ya Momin ya Allah,0
My real hero,1
Fateh,0
Subah bakher. Allah apko apni hifz O Imaan m.. Rakhy,1
"Muslman musibat main gabraya nahi karta"".....",0
in mahan apootunko bhool gaye,-1
Pathankot attack to ha hi drama tha lkn masood azhar ka kuch nhi kh skty India ko to wese hi jealosuy h pak se,-1
Zara sochiyee s py..!!! Hammy hmari oil refinery chahiyee har qeemat par..!!!,0
"wafadari aur muhabat  ka saboot diya ta lekin afsos sy kehna prta ha k being leader Tu ny karak k liye kuch b nhi Kia,.",0
I ha k karak wo distt ha jis Sy ap ny apni siyasee career ka aghaz Kia ta aur Karak k awam ny ap ko us waqt b pass kar k apn,0
"my lany my apna kaleedi kirdar Ada kary ,.,AP shaid bhol chuky hongy lekin hum nhi bholny walay,...chalo aj AP Ko yaad dilaty",0
"AP s baat py q hamosh ha ,me AP sy darhwast krta hn k s py jald Sy jald notice Ly aur karak Ki oil refinery Ko pyr Sy karak ..",0
"karak oil refinery Ki karak Sy kohat muntaqalee ka ,jo k sarasar na insafi ha,zulam ha karak k awam k saat,",-1
Mery barhy dil wala,0
Mera Aqa mera badshah,1
Han m.. Apki ghulam hn,0
Ghulaam.E.mustafa,0
"Tera nakshe pata tou ghubaar e rah thi kehkesha'n, usse kho dea tou zamany bhar ne humey nazar se ghira dea",-1
imran khan agrr wazereazam banana hai too  logo k dil me jaga banoo,0
Allah shahredun ka darja atta farmaiy,1
salam khan sb shoaib akhter or shahid afridi say b bayan dilwain pti ky haq ma,1
"Sir,adaab e mukhbari ki shikar #PPP Ki bardashat bahadur paid propaganda sahafiyon k liye sochne ka maqam #VoJ",0
sir kia is ka koi hal hai kese os riyasati idaray ko parliament k tabay laya jay jo bar bar is ka taqadus pmal karta hai,-1
imran khan kadam barao in choro dakhoo sa pakistani awam ki jan chrao,1
Zinda Quamian apne heroes kbhi ni bholt,1
ap nay khabi baloch aur balochistan p baat nai ki. Kyon k yahn p na zardari hai na nawaz. Yahn p army aur FC ka raaj hai.,-1
ALLAH pak us k darjat buland atta  farmay. Ameen,1
India k sat dosti kabi nahi krni chayihaa,-1
jab tak napak bouj k paltu kutay media main majood hai unne ne sirf apnay aqa ki hadi pe bhonkna hai,-1
"inn kali behro main lanti masood,dr dhakna danish,mushriq lickman aur hassan naswar sarayfahrast hai",-1
ap tension na len.. bs dua kren or himmat rakhen.. InshaAllah next jeet apki hai,1
"Jahan haaro gy wahan RIGGING hui hai .. jahan jeety ho wahan Tabdeeli ai hai,",0
PTI walo k agr BAP par tanqeed ki jaye tu itna nahi bolty jitna IK par tanqeed pe un ko AAG lgti hy,-1
bus kerdien khan shb...enjoy the limelight from the good deed that you just did.,1
"PMLN IK KO YAHOOD KA TANA DETE THE,,MGR AB..KUFFAR, YAHOODO NASSARA KA DOST NS PAK KE LOGON KA DOST NAHEN HO SUKTA MUNAFIQ HO",-1
"tu b tu India ko support karta, sab se phely tuje arrest karna chaye",0
wahan per jalty hain choudry k. baal tu han nahin k jalin,-1
"KayoN Bhaa Jee sanooN  jutiayaan pavaniaaN naiN. Vaisaiy saanooN naeeN pata, dus daiyo naaN sohnio.",-1
Kon janta hai mir sahb aap hi un logon ka naam bata dein agar muhab-e-wattan ho to warna aap me aur unlogon me kiya farq hai..,0
Imran Khan jab bhi sath dina ho bhonkta hai kameena,-1
tou tu be bhonkle kisne stop kia he tuje,-1
bhonkna Imran ka kam hai Hamara nhi,-1
"abtak pak pr kutto ki hukumat rahi he,wo nazar nahi aai tume?",-1
kpk mai kanzeer naizi ki hakoomat nazar a rhi ahi,0
"suna he kpk me bara kaam horaha he,me tou south africa me hota hu,by the way konsi school me gai;",0
"adia tum  konsi shcool me gai thi,jaha sirf galia sikhate he?",-1
"aram e Pak bhi aik Allah bhi aik Quran bhi aik,",0
"Kuch barhi baat thi, huty ju Musalmaan bhi aik.",0
"Manfaght aik hy s qaum ka, nuqsan bhi Aik,",0
"Aik hi sab ka Nabi, Deen bhi, imaan bhi aik.",0
sir app is masly ko parlement mai discuss kary..,-1
Wrna ganja sir hi khujata rahe ga,-1
Ap Allah k wallih apko subah bakher mubarik ho..,1
zabrdast baat ki aapne khan sahab i like you sir...,1
Na one Peshawar one. Chairman Pakistan tehreek e insaaf bari aksreat se kamyb hmny khub khushi manayi mishra,1
plz imran khan kpk main camp bna day jaha per loag donation day sakay Syrian Muslims k liay they are hungry sir,0
You tsunami saholat kaar,0
Mera zikar kary.. Zikary mustafa na kary,-1
Tery munh m.. Ho aessi zuban khuda na kary.,0
WOh nabiyon m.. Rehmt laqab pany wala,0
Muraden ghareebon ki bhar lany wala. (Ohlia e karam),0
wah Pakistani.Kabhi Indian bachi utha latay ho Kabhi Indian bacha passand ayee use bhee bacha bana ker lay aya ho,1
politicians ko awam k masayal hal  krne ki koshesh krni chahiye na k WO aapus ma larray,0
sub joot lag raha ha,-1
lanat ho in dono par or aap pr b esa gatia news dene par,-1
chor do wrna Dono samjhein gay doosray ki side li .... Akhroat Demag ha Dono ka,-1
phOnkon se yh chiragh bujaiya na jaiy gha,-1
aghar sachai na hoti toh ata na hota.,-1
best option... liken iran nay hamin bh Ankhain dikhai han pak ku bh Osku okhat yad dila k Salsi Krni chahye,1
Jazba nOor E Imani,0
Shahbi ki hifazat sab ki Zimydaari.,1
meri jan hain ap,1
woh parliment jo awam ki soch ko mady rkhty howe fesly nahen kr skti aesi parlment ka na hona  behtr hae,0
ap ko iran or suaida sy bat krni chahiye ap leader hain m sure woh ap ko zror sunnyen gy,0
dungar mai lagi aag dikh rhi h pairo m jo aag lagi  wo nhi dikh rhi...pahle usko bujhao fir sochna,-1
In sha Allah wo din dor ni imran khan pm ho ga,1
Allah swa Jannat ul Firdoes Mae Ala Maqam Ata Farmae Un Ki Family Ko Sabr Qamil Ameen,1
may his soul rest in peace..,1
Allah jannet ul firdoos mei alla muqaam ata kare Ameen,1
unki age keya thi aur ye kese hua! Aaaya k unhe marwaya to nehi geya! Ye gandi ganji family is had tek bhi ja sakti hae !,-1
Allha in  ko junatulfrdos me bulnd moqam ata frmyen.,1
Ameen.,1
khan sb plz ik bar n.a 89 jhang ma apna candidate zaror khara kry,0
Govt Main itni jurat nai ky un ko arrest kary because app bhi janty hain who is behind sab janty hain bolta khoi nai,-1
han Maulana abdul aziz   k ghr b search opertion krna chahye....,0
KHABR LAGAI HA TU NAAM BHI BATANE PARAIN GE.SARI QUOM CHONK UTHI HAMID MEER KI ISS KHABER SE.,0
tu gya ne FW dekhnay?,0
Nai yar kisshi karne wali sath nai hai,-1
Arey App abhi tak jaag rehy hain :p Happy new Year,1
Saal badal jayaingy tussi nahi badalna..,-1
me tey tareef kitti c,1
"Hahaha chavlen band karu.what change in kpk.single project not yet,no provude basic needs,bad condition of hospital.shame you",-1
owy New saal ki new night key new hrs ma to koi  kaam ki bt kr lo bongo Khan and frdiya kochey,0
khn sahb Naya sal mubrk ho khush raho abad raho ameen,1
Ya change nae ha.  Jnab,-1
jhot na bolo sir kpk k school ki halat bilkol khrab ha kam kro jhot na bolo,0
just in social media k.p is change or sub kuch waise ka waise he hai,0
Aur abu keh rhy ap ko neend nahi a rhi kya,-1
"Tv par Azan ka be order dey khan sab ,,, kpk me",0
hamary mulk mai koi tm jesa nahi hai na ho ga sda slamat raho imran khan,0
uncle kia ap es qoom ko jagany k lye akhri had tak jao gy,0
Khan Sahab .. Naya Saal mein Naya Pakistan araha hai  k nai??,0
Aoa. Imran khan can you plz tell me what you have done for kpk till now ?????,0
